control_family,control_column,control_bin,model,n_model_rows,n_grids,valid_pixels,flood_pixels,tp,fp,fn,tn,precision,recall,f1,iou,fp_rate_valid,fp_rate_nonflood,predicted_positive_rate
joint_rain_memory,official_rain_memory_regime,mid__high,r19,18,18,902197,60623,56786,545414,3837,296160,0.09429757555629359,0.9367071903402999,0.17134589475621698,0.09370054963640834,0.6045398067162715,0.6480879875091198,0.6674817140824011
joint_rain_memory,official_rain_memory_regime,mid__high,r20,18,18,902197,60623,60561,825999,62,15575,0.06831009745533297,0.9989772858486053,0.12787602818040442,0.0683053206439723,0.9155417275827785,0.9814930119038848,0.9826678652223406
joint_rain_memory,official_rain_memory_regime,mid__low,r19,2481,2481,123609403,27988454,18142514,8774393,9845940,86846556,0.6740192697474491,0.6482142243369355,0.6608649381250767,0.4935013330169995,0.07098483438189569,0.091762245530527,0.21775776232816205
joint_rain_memory,official_rain_memory_regime,mid__low,r20,2481,2481,123609403,27988454,27253238,28171257,735216,67449692,0.4917182917047778,0.973731453691583,0.653453410453094,0.48528095167726204,0.2279054531150838,0.29461386123662087,0.448384133042047
joint_rain_memory,official_rain_memory_regime,mid__missing_jrc_water_memory,r19,766,766,37189253,5429705,3899791,1143140,1529914,30616408,0.7733183341195824,0.7182325743295446,0.7447582442471982,0.5933185705733209,0.030738450164621484,0.03599358529913587,0.1356018363692328
joint_rain_memory,official_rain_memory_regime,mid__missing_jrc_water_memory,r20,766,766,37189253,5429705,5345058,13265953,84647,18493595,0.2871986911404222,0.9844103869363069,0.44466712222714166,0.28589836206888253,0.3567146938928835,0.41769967884933373,0.5004405708283519
joint_rain_memory,official_rain_memory_regime,mid__moderate,r19,230,230,10401216,1641045,881805,2542627,759240,6217544,0.25750401818462154,0.5373435828999205,0.34816267056389755,0.21077297646660637,0.24445478297922088,0.2902485579334011,0.32923381266190416
joint_rain_memory,official_rain_memory_regime,mid__moderate,r20,230,230,10401216,1641045,1603164,5284294,37881,3475877,0.232765702527696,0.9769165379377165,0.37595437323525593,0.23149249444684225,0.508045790030704,0.6032181335273021,0.6621781530159551
joint_hydro_memory,official_hydro_memory_regime,far_2_10km__dry_or_trace,r19,9514,9514,473443146,20626178,9039759,6229924,11586419,446587044,0.5920069853447514,0.43826631380762837,0.5036658126127689,0.3365998163099023,0.013158758454177728,0.013758150511709623,0.032252411148011424
joint_hydro_memory,official_hydro_memory_regime,far_2_10km__dry_or_trace,r20,9514,9514,473443146,20626178,19001831,86414805,1624347,366402163,0.18025457575785286,0.9212482797346169,0.3015139125662491,0.17751921243099944,0.18252414409226658,0.19083826602540213,0.22265954611580754
joint_hydro_memory,official_hydro_memory_regime,far_2_10km__low,r19,1497,1497,74720993,19349389,12911155,3967473,6438234,51404131,0.7649410248273734,0.667264222141588,0.7127718307077089,0.5537260974482758,0.053097166414798586,0.07165176215592382,0.22588870038169861
joint_hydro_memory,official_hydro_memory_regime,far_2_10km__low,r20,1497,1497,74720993,19349389,18826006,13261240,523383,42110364,0.5867130510359163,0.9729509288381147,0.7320076828509485,0.5772966231347454,0.17747676345789462,0.23949531965879117,0.4294274568861792
joint_hydro_memory,official_hydro_memory_regime,far_2_10km__missing_jrc_water_memory,r19,188,188,9022935,834380,463338,138483,371042,8050072,0.7698933736110903,0.5553081329849708,0.6452272349065347,0.4762623308728978,0.01534788846423032,0.016911775032346976,0.0666990286420106
joint_hydro_memory,official_hydro_memory_regime,far_2_10km__missing_jrc_water_memory,r20,188,188,9022935,834380,826504,3749677,7876,4438878,0.1806099889842644,0.9905606558162947,0.30551508429532537,0.18029967777451283,0.4155717624032535,0.45791681194056827,0.5071721119569187
joint_hydro_memory,official_hydro_memory_regime,far_2_10km__moderate,r19,94,94,3370216,426469,204629,680327,221840,2263420,0.23123070525540254,0.4798215110594205,0.31207122023752787,0.18488411595271395,0.2018645095744605,0.2311091951855917,0.262581389442101
joint_hydro_memory,official_hydro_memory_regime,far_2_10km__moderate,r20,94,94,3370216,426469,406144,1232041,20325,1711706,0.24792315886178912,0.9523412018224068,0.3934257265381996,0.24488486653683125,0.3655673701626246,0.41852815476329996,0.4860771535118224
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__dry_or_trace,r19,13961,13961,695707425,33526446,14144444,13522561,19382002,648658418,0.5112387119603297,0.4218891558025566,0.4622862011818879,0.3006321472417048,0.019437137673210834,0.020421246500346848,0.03976816116343734
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__dry_or_trace,r20,13961,13961,695707425,33526446,30866741,160516171,2659705,501664808,0.16128263844161803,0.9206684478277238,0.27448160694140616,0.15907196819552274,0.23072367094544088,0.24240528811686088,0.2750910873202194
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__high,r19,25,25,1253134,54947,52753,792440,2194,405747,0.06241532998971833,0.9600706135002821,0.11721065612015909,0.062253728225710334,0.6323665306343934,0.6613658802841292,0.6744633854001248
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__high,r20,25,25,1253134,54947,54862,1177919,85,20268,0.04450263266549371,0.9984530547618614,0.08520743511052023,0.04449956442954871,0.9399784859400511,0.9830844434132568,0.9837583211372447
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__low,r19,3930,3930,196004125,52448086,33931040,14060980,18517046,129495059,0.7070142077787098,0.6469452479161966,0.675647235975637,0.5101716508844073,0.07173818408158501,0.09794767324278152,0.2448520917608239
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__low,r20,3930,3930,196004125,52448086,51152405,41642777,1295681,101913262,0.5512398801049821,0.9752959335827812,0.7043686871600824,0.5436490151014982,0.2124586765712201,0.29008028704386307,0.4734348422514067
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__missing_jrc_water_memory,r19,1540,1540,75537052,9880166,4727483,2116853,5152683,63540033,0.6907146288551584,0.47848214291136404,0.5653361756302221,0.3940548064481685,0.028024035145030546,0.03224114223144851,0.0906089901416857
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__missing_jrc_water_memory,r20,1540,1540,75537052,9880166,9307542,11914488,572624,53742398,0.43857924995865144,0.9420430790332875,0.5985134940310967,0.42705619460625527,0.1577303811115107,0.18146593184452883,0.28094861313888714
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__moderate,r19,265,265,12743669,2684120,1750799,4230831,933321,5828718,0.2926959708306933,0.6522804494582954,0.40407327698121914,0.2531903696786861,0.33199473401263013,0.4205785965156092,0.46938052141812536
joint_hydro_memory,official_hydro_memory_regime,mid_0_5_2km__moderate,r20,265,265,12743669,2684120,2615340,6629605,68780,3429944,0.2828940572388478,0.9743752142229111,0.43848197658408267,0.2808049410949969,0.5202273379824915,0.6590360064849826,0.7254539489373115
joint_hydro_memory,official_hydro_memory_regime,missing_hydrorivers__dry_or_trace,r19,3206,3206,159032386,5089939,2566066,618673,2523873,153323774,0.8057382410301127,0.5041447451531345,0.62022135483701,0.4495078663605093,0.003890232773090633,0.004018859074001857,0.020025726080724213
joint_hydro_memory,official_hydro_memory_regime,missing_hydrorivers__dry_or_trace,r20,3206,3206,159032386,5089939,4655424,11404635,434515,142537812,0.28987589647086603,0.9146325722174666,0.4402292614874006,0.28223972319624624,0.07171265732000022,0.07408375806836434,0.1009860909714327
joint_hydro_memory,official_hydro_memory_regime,missing_hydrorivers__high,r19,1,1,48820,0,0,34020,0,14800,0.0,0.0,0.0,0.0,0.6968455551003687,0.6968455551003687,0.6968455551003687
joint_hydro_memory,official_hydro_memory_regime,missing_hydrorivers__high,r20,1,1,48820,0,0,42061,0,6759,0.0,0.0,0.0,0.0,0.8615526423596886,0.8615526423596886,0.8615526423596886
joint_hydro_memory,official_hydro_memory_regime,missing_hydrorivers__low,r19,531,531,26319862,6316705,4411681,2198685,1905024,17804472,0.6673883110254409,0.6984149172709506,0.6825492023676516,0.5180832586646061,0.08353710213222243,0.1099168996173954,0.251155040250591
joint_hydro_memory,official_hydro_memory_regime,missing_hydrorivers__low,r20,531,531,26319862,6316705,6119400,4669884,197305,15333273,0.567173873632393,0.9687645695026125,0.7154687168336189,0.5569881607476169,0.17742813393170526,0.23345734875749863,0.4099293529730513
joint_hydro_memory,official_hydro_memory_regime,missing_hydrorivers__moderate,r19,35,35,1429984,231136,151696,422232,79440,776616,0.26431189975049135,0.65630624394296,0.37685451094571365,0.232175435589132,0.2952704365922975,0.35219811018577835,0.40135274240830665
joint_hydro_memory,official_hydro_memory_regime,missing_hydrorivers__moderate,r20,35,35,1429984,231136,225386,657642,5750,541206,0.25524218937564835,0.9751228713830818,0.40458316728955523,0.2535908854629615,0.45989465616398506,0.5485616191543882,0.6175090070937856
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__dry_or_trace,r19,5277,5277,263021354,14415111,5820358,5673247,8594753,242932996,0.5063996892184828,0.4037678239175543,0.4492972943931301,0.28973786707704036,0.021569530054202368,0.02282021131705852,0.04369837211012152
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__dry_or_trace,r20,5277,5277,263021354,14415111,13263651,65742369,1151460,182863874,0.16788152345859214,0.9201213226870053,0.2839539803901539,0.16546990998220004,0.2499506903154335,0.2644437573516607,0.3003787289453312
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__high,r19,31,31,1552816,95834,89890,1253004,5944,203978,0.06693752448071107,0.9379760836446355,0.12495760143682474,0.06664254714057581,0.8069236793026346,0.8599996430978557,0.8648120575779744
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__high,r20,31,31,1552816,95834,95699,1440645,135,16337,0.0622900860744729,0.9985913141473799,0.11726539629868801,0.06228461306662831,0.9277628514904535,0.9887870955166227,0.9893921752480654
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__low,r19,1982,1982,98816606,25944897,16603675,8001623,9341222,64870086,0.6748008091590681,0.639959179641376,0.6569183363189796,0.489112727902595,0.08097447710357508,0.10980424515637474,0.24899962664170028
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__low,r20,1982,1982,98816606,25944897,25313418,22227755,631479,50643954,0.5324525333020286,0.9756607628852795,0.6889310586346501,0.5254727931524301,0.22493947019390648,0.3050258502926012,0.48110509887376623
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__missing_jrc_water_memory,r19,838,838,41318880,6911787,2935670,1718908,3976117,32688185,0.6307059415482993,0.42473386404991936,0.5076218846629862,0.34014294329715045,0.04160103081206461,0.049957954890289626,0.1126501492780056
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__missing_jrc_water_memory,r20,838,838,41318880,6911787,6501361,5543565,410426,28863528,0.5397593144200304,0.9406194085552694,0.6859164877370881,0.5219732850585034,0.13416542268328668,0.16111692435045297,0.29151143496629145
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__moderate,r19,298,298,14853915,2875450,1674502,4462196,1200948,7516269,0.27286693919107635,0.5823443287137665,0.3716099646832254,0.22820697537057524,0.3004053813422253,0.3725181815867058,0.41313673869818157
joint_hydro_memory,official_hydro_memory_regime,near_0_500m__moderate,r20,298,298,14853915,2875450,2816689,7891403,58761,4087062,0.2630430332499945,0.9795645898902781,0.4147208437975898,0.2616074539143425,0.5312675479831411,0.6587991867071449,0.7208935826009507
joint_hydro_memory,official_hydro_memory_regime,very_far_gt10km__low,r19,5,5,209111,2256,312,5942,1944,200913,0.04988807163415414,0.13829787234042554,0.07332549941245593,0.03805806294218102,0.02841553050772078,0.028725435691668078,0.029907561056089826
joint_hydro_memory,official_hydro_memory_regime,very_far_gt10km__low,r20,5,5,209111,2256,301,8485,1955,198370,0.03425904848622809,0.13342198581560283,0.05451910885709111,0.028023461502653384,0.04057653590676722,0.04101907133015881,0.04201596281400787
joint_hydro_memory,official_hydro_memory_regime,very_far_gt10km__moderate,r19,18,18,586159,35241,6386,52834,28855,498084,0.10783519081391421,0.1812093867937913,0.13520923979208352,0.07250638660232755,0.09013595287285532,0.09590174944365586,0.10103060773612621
joint_hydro_memory,official_hydro_memory_regime,very_far_gt10km__moderate,r20,18,18,586159,35241,28806,161556,6435,389362,0.15132221766949286,0.8174001872818591,0.2553689445619074,0.14637418253327034,0.2756180490276529,0.29324872304045246,0.32476171141277366
joint_land_memory,official_land_memory_regime,built_up__dry_or_trace,r19,651,651,32481826,382043,96031,140301,286012,31959482,0.4063393869641013,0.251361757707902,0.3105914695775217,0.183846277548895,0.004319369237431417,0.00437077721054999,0.007275822486088067
joint_land_memory,official_land_memory_regime,built_up__dry_or_trace,r20,651,651,32481826,382043,292972,657110,89071,31442673,0.30836496218221165,0.7668560868802726,0.4398566200619311,0.28193345926923175,0.02023008189256355,0.020470854896433414,0.02924964871125164
joint_land_memory,official_land_memory_regime,built_up__low,r19,114,114,5640038,419095,161226,245854,257869,4975089,0.39605482951753956,0.3847003662654052,0.3902950343450238,0.24246370774299983,0.04359084105461701,0.04708996056842605,0.07217681866682459
joint_land_memory,official_land_memory_regime,built_up__low,r20,114,114,5640038,419095,364956,629608,54139,4591335,0.3669507442457197,0.8708192653217051,0.5163281951305089,0.3480070143787135,0.11163187198384124,0.12059277414061023,0.17633994664574956
joint_land_memory,official_land_memory_regime,built_up__missing_jrc_water_memory,r19,3,3,150528,10394,1572,53,8822,140081,0.9673846153846154,0.15124110063498172,0.261585822447791,0.1504738202354743,0.000352093962585034,0.00037820942811880057,0.010795333758503401
joint_land_memory,official_land_memory_regime,built_up__missing_jrc_water_memory,r20,3,3,150528,10394,7643,20362,2751,119772,0.27291555079450097,0.735328073888782,0.39808328341883903,0.2485043568734556,0.1352705144557823,0.1453037806670758,0.18604512117346939
joint_land_memory,official_land_memory_regime,built_up__moderate,r19,9,9,429910,35322,14124,52029,21198,342559,0.2135050564600245,0.3998641073551894,0.2783739837398374,0.1616924820551568,0.12102300481496127,0.13185651869798373,0.1538763927333628
joint_land_memory,official_land_memory_regime,built_up__moderate,r20,9,9,429910,35322,29667,103951,5655,290637,0.22202846921821912,0.8399014778325123,0.3512134485616195,0.2130132904439482,0.2417971203275104,0.26344186848054174,0.31080458700658276
joint_land_memory,official_land_memory_regime,other__dry_or_trace,r19,31149,31149,1551031400,72615623,31326822,25863597,41288801,1452552180,0.5477634636668774,0.43140609011920206,0.48267124576527803,0.3181059110744378,0.016675095681492974,0.017494129460984505,0.036872508835088705
joint_land_memory,official_land_memory_regime,other__dry_or_trace,r20,31149,31149,1551031400,72615623,66999089,323271909,5616534,1155143868,0.1716732458813145,0.9226539170503295,0.28948379996491624,0.16923768389856744,0.2084238326832068,0.21866102488163586,0.2516203076223989
joint_land_memory,official_land_memory_regime,other__low,r19,7247,7247,361651015,97862100,64925843,23225172,32936257,240563743,0.7365297268556692,0.6634421599372995,0.6980781220721991,0.5361904841658337,0.06421984464774695,0.08804453363781416,0.24374607382202426
joint_land_memory,official_land_memory_regime,other__low,r20,7247,7247,361651015,97862100,95677747,71751228,2184353,192037687,0.5714527428720149,0.9776792752250361,0.7213039262628793,0.5640933299769934,0.19839907818314848,0.272002438009952,0.4629572932347501
joint_land_memory,official_land_memory_regime,other__missing_jrc_water_memory,r19,2372,2372,116438522,13985944,6555275,1714006,7430669,100738572,0.7927261148822975,0.4687045078973575,0.5890998630658643,0.4175347692190102,0.014720265858407237,0.016729749836065618,0.07101842979422222
joint_land_memory,official_land_memory_regime,other__missing_jrc_water_memory,r20,2372,2372,116438522,13985944,13206464,17945730,779480,84506848,0.4239336722158317,0.9442669011115732,0.5851576775275932,0.4135850816966251,0.15412193225881035,0.1751613317138784,0.26754199095725384
joint_land_memory,official_land_memory_regime,other__moderate,r19,61,61,3060520,1211620,817779,826260,393841,1022640,0.4974206816261658,0.6749467654875291,0.5727427539492635,0.4012890847351169,0.26997372995438684,0.4468927470387798,0.537176362186818
joint_land_memory,official_land_memory_regime,other__moderate,r20,61,61,3060520,1211620,1190789,1271771,20831,577129,0.4835573549476967,0.9828073158250937,0.6481930662079702,0.47950121426710496,0.41554082312809587,0.6878527773270593,0.8046214368800073
joint_land_memory,official_land_memory_regime,water_wetland__dry_or_trace,r19,158,158,7691085,660008,147774,40507,512234,6990570,0.7848588014722675,0.2238972860935019,0.34840484787613657,0.210950514978266,0.005266747149459406,0.005761137305138317,0.02448042116294385
joint_land_memory,official_land_memory_regime,water_wetland__dry_or_trace,r20,158,158,7691085,660008,495586,148961,164422,6882116,0.7688903989934016,0.7508787772269427,0.7597778552839858,0.6126143276194761,0.01936800854495822,0.021186085716313446,0.08380443071426204
joint_land_memory,official_land_memory_regime,water_wetland__high,r19,57,57,2854770,150781,142643,2079464,8138,624525,0.06419267839037454,0.9460276825329451,0.12022733479203401,0.06395844402744989,0.7284173506096814,0.7690356728522194,0.7783838978271455
joint_land_memory,official_land_memory_regime,water_wetland__high,r20,57,57,2854770,150781,150561,2660625,220,43364,0.053557822214538635,0.998540930223304,0.10166284769546724,0.05355363117244539,0.9319927699954812,0.9839629525120109,0.9847329206906336
joint_land_memory,official_land_memory_regime,water_wetland__low,r19,584,584,28779644,5780138,2770794,4763677,3009344,18235829,0.36774897667002765,0.47936467952841266,0.41620358509964506,0.2627885637219545,0.16552244357157442,0.20712083989977872,0.2617986171058961
joint_land_memory,official_land_memory_regime,water_wetland__low,r20,584,584,28779644,5780138,5368827,9429305,411311,13570201,0.3628043728762522,0.9288406262964656,0.5217957583412016,0.35299300572677117,0.32763799996970083,0.4099785882357647,0.5141874583299224
joint_land_memory,official_land_memory_regime,water_wetland__missing_jrc_water_memory,r19,191,191,9289817,3629995,1569644,2260185,2060351,3399637,0.40984701927945083,0.4324094110322466,0.42082601412580245,0.2664848951984489,0.24329704234216884,0.39933853043434936,0.41226097349388047
joint_land_memory,official_land_memory_regime,water_wetland__missing_jrc_water_memory,r20,191,191,9289817,3629995,3421300,3241638,208695,2418184,0.5134821905891965,0.9425081852729825,0.6647862178836683,0.4978874744911435,0.34894530215180775,0.5727455739774149,0.717230274826727
joint_land_memory,official_land_memory_regime,water_wetland__moderate,r19,640,640,29493513,5005474,2956109,8970131,2049365,15517908,0.2478659661385315,0.5905752382291867,0.3491801243512618,0.2115192150894362,0.30413911696446605,0.3663066283094371,0.4043682419249277
joint_land_memory,official_land_memory_regime,water_wetland__moderate,r20,640,640,29493513,5005474,4871909,15196525,133565,9291514,0.2427647817462987,0.9733162134095592,0.388603882569881,0.24115974859715616,0.5152497432231963,0.6205692909914101,0.6804355249237349
joint_sar_pass_timing,sar_pass_timing_regime,all_ascending__same_day,r19,3997,3997,197643424,15337430,10499250,3828414,4838180,178477580,0.7327956601997366,0.6845508015358506,0.7078521308579032,0.5478104694998039,0.019370308014902637,0.020999934867747684,0.07249249031427425
joint_sar_pass_timing,sar_pass_timing_regime,all_ascending__same_day,r20,3997,3997,197643424,15337430,14795610,23623768,541820,158682226,0.38510800461163114,0.9646733514024188,0.5504646034786886,0.3797524398505405,0.1195272148290651,0.12958305693448566,0.19438733261370741
joint_sar_pass_timing,sar_pass_timing_regime,all_descending__1_3d,r19,168,168,8429568,551382,39901,27742,511481,7850444,0.5898762621409458,0.0723654381173125,0.1289156334558378,0.06889888866633052,0.0032910346058066084,0.0035213690055045667,0.008024491883807095
joint_sar_pass_timing,sar_pass_timing_regime,all_descending__1_3d,r20,168,168,8429568,551382,523322,5224641,28060,2653545,0.0910447753404119,0.9491096916475329,0.16615124270856732,0.0906024785566124,0.6197993776193513,0.6631781732495272,0.6818810880937196
joint_sar_pass_timing,sar_pass_timing_regime,all_descending__gt10d,r19,373,373,18512566,7866722,3921370,246603,3945352,10399241,0.9408338297776881,0.4984757310605358,0.6516775040829867,0.4833246541954131,0.013320843798747295,0.023164250763020762,0.22514291103675202
joint_sar_pass_timing,sar_pass_timing_regime,all_descending__gt10d,r20,373,373,18512566,7866722,7725986,1132552,140736,9513292,0.8721513640286919,0.9821099563452224,0.9238703613576111,0.8585121422016931,0.061177472642096185,0.10638442569701378,0.4785148639037938
joint_sar_pass_timing,sar_pass_timing_regime,all_descending__same_day,r19,24896,24896,1239501515,145349084,93936898,62954982,51412186,1031197449,0.5987365184227508,0.6462847609001787,0.6216026891708829,0.45096046276888324,0.0507905647860382,0.0575376704527927,0.12657659397858823
joint_sar_pass_timing,sar_pass_timing_regime,all_descending__same_day,r20,24896,24896,1239501515,145349084,141712694,377196336,3636390,716956095,0.2730973750832588,0.9749816792791072,0.4266796024414088,0.2711968923199059,0.3043129285727416,0.3447383795101215,0.41864332049646585
joint_sar_pass_timing,sar_pass_timing_regime,mixed_or_ambiguous_pass_candidates__same_day,r19,13802,13802,684905515,32643919,3088217,3123495,29555702,649138101,0.4971603641636959,0.09460313266921168,0.15895853036076033,0.08634163487469348,0.00456047576139024,0.004788715170653708,0.009069443688156022
joint_sar_pass_timing,sar_pass_timing_regime,mixed_or_ambiguous_pass_candidates__same_day,r20,13802,13802,684905515,32643919,27319898,39151426,5324021,613110170,0.4110027656437233,0.8369061937691978,0.5512754077594301,0.3805246426491857,0.05716325119677274,0.060024116458942955,0.09705181597201769
